bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,new_year,price,view,lat
3,2.25,2200,8750,1,0,0,4,7,1120,1080,1460,10139,1964,315000,0,47.476
3,1.75,1920,3300,1,0,0,4,8,960,960,1740,4000,1913,725000,0,47.6239
4,2.75,1800,7750,1,0,0,4,8,1400,400,1800,8275,1965,550000,0,47.7776
4,2.25,2180,7297,2,0,0,3,8,2180,0,2250,9781,1984,610750,0,47.6459
2,1,1010,5000,1.5,0,0,4,6,1010,0,1460,5000,1908,550700,0,47.6692
4,2.75,3320,10574,2,0,0,5,8,2220,1100,2720,8330,1960,665000,0,47.5376
4,2.5,2370,4000,1.5,0,2,5,8,1980,390,2440,5750,1928,834000,2,47.601
5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1660,78408,1915,201000,0,47.529
5,2.5,3650,9050,2,0,4,5,10,3370,280,2880,5400,1921,2380000,4,47.6345
4,3.25,4290,12103,1,0,3,3,11,2690,1600,3860,11244,1997,1380000,3,47.5503
4,3.25,4290,12103,1,0,3,3,11,2690,1600,3860,11244,1997,1400000,3,47.5503
4,2.25,1950,7700,1,0,0,3,8,1350,600,2150,7350,1979,305000,0,47.4441
3,2,2590,14052,1,0,0,5,8,1720,870,1570,8162,1948,487000,0,47.7357
3,2.5,1930,64904,1,0,0,4,8,1930,0,2350,57500,1988,390000,0,47.346
2,1,1470,3864,1,0,0,4,7,1170,300,1570,3864,1916,548000,0,47.6638
4,1,800,8775,1,0,0,3,6,800,0,1310,8775,1943,268750,0,47.48
5,2.75,3150,7119,2,0,0,3,9,3150,0,1560,8384,2013,819900,0,47.6759
3,2.25,2030,16200,2,0,0,3,8,2030,0,2660,17958,1984,520000,0,47.5162
3,2,1450,11204,1,0,0,3,7,1450,0,1520,9518,2003,230000,0,47.2639
3,1.75,1510,10248,1,0,0,3,7,1510,0,1510,9753,1969,240000,0,47.2929
2,1,1240,12092,1,0,0,3,6,960,280,1820,7460,1984,232000,0,47.4957
2,1,1240,12092,1,0,0,3,6,960,280,1820,7460,1984,240500,0,47.4957
3,2.5,3030,45004,2,0,0,3,9,3030,0,3080,35781,1987,274975,0,47.7721
4,2,2050,4400,1.5,0,0,4,9,2050,0,2320,5500,1922,740000,0,47.644
3,1,1000,7636,1,0,0,2,7,1000,0,1150,7600,1952,186375,0,47.472
3,2.25,2370,10289,1,0,0,4,9,1590,780,2500,10004,1977,790000,0,47.592
4,3.5,2800,6750,2,0,0,3,9,1890,910,2370,6120,2002,880000,0,47.669
6,1.75,2240,11180,2,0,0,4,7,2240,0,1590,7955,1955,279000,0,47.42
3,2,1810,10530,1,0,2,3,8,1810,0,1910,10450,1991,295000,2,47.1913
2,1,1070,5000,1,0,0,3,7,1070,0,1710,5000,1924,640000,0,47.6666
4,2,2490,9525,2,0,0,5,9,2490,0,2770,9525,1968,940000,0,47.5639
4,2.5,1960,5238,2,0,0,3,7,1960,0,1800,5894,2003,260000,0,47.3483
3,2.75,2930,5569,1,0,0,3,9,1860,1070,2580,11045,2004,559900,0,47.7648
4,2,1510,3500,1.5,0,0,5,7,1510,0,1820,3750,1911,791500,0,47.6794
3,1.75,1420,8250,1,0,0,3,7,1420,0,1740,8000,1954,265000,0,47.7535
3,1.75,1740,11547,1,0,0,3,7,1740,0,880,78408,1954,245000,0,47.4945
4,1.75,2560,43995,2,0,0,4,7,2560,0,2560,14764,1962,485000,0,47.6945
4,3.5,3040,8414,2,0,0,3,9,2420,620,3470,8066,2010,684000,0,47.5222
3,1.75,2500,6840,1,0,0,3,8,1300,1200,1580,8691,1957,425000,0,47.7222
4,1.75,1275,20000,1,0,0,4,6,1275,0,1660,20000,1991,309600,0,47.3796
4,2.5,2580,5823,2,0,0,3,8,2580,0,2380,5823,2002,552250,0,47.5374
4,1,1000,7134,1,0,0,3,6,1000,0,1020,7138,1943,165000,0,47.4897
4,1,1000,7134,1,0,0,3,6,1000,0,1020,7138,1943,239900,0,47.4897
2,1,1070,32633,1,0,0,4,6,1070,0,1360,32156,1930,320000,0,47.4716
3,2,1390,13464,1,0,0,4,7,1390,0,1720,12080,1987,206600,0,47.3581
4,1.75,2500,7690,1,0,0,3,7,1250,1250,2040,8646,1973,387000,0,47.7713
1,0.75,560,12120,1,0,0,3,4,560,0,1300,19207,1967,299000,0,47.675
4,2.75,2270,10460,2,0,0,3,9,2270,0,2610,10180,1965,855000,0,47.5603
3,1,1900,14400,1,0,0,4,7,1300,600,1940,14400,1954,315000,0,47.4147
2,1,990,3120,1,0,2,5,7,790,200,1930,3120,1907,437500,2,47.68
4,1.5,1550,19800,1,0,0,4,7,1050,500,1640,22654,1969,252000,0,47.3117
4,1.75,2200,7475,1,0,0,5,7,1100,1100,1600,5766,1955,375000,0,47.543
4,2.5,1910,4862,2,0,0,3,7,1910,0,2010,5091,2005,300000,0,47.3607
4,1,1750,9600,1.5,0,0,4,7,1750,0,1750,10530,1954,420000,0,47.5759
3,1,1330,77972,1,0,0,3,7,1330,0,1340,17689,1954,900000,0,47.6891
3,2.5,2440,5750,2,0,2,3,9,1980,460,1520,5750,2000,679900,2,47.565
3,2.5,1640,29970,2,0,0,3,7,1640,0,1580,28399,1992,463000,0,47.6359
5,2.5,2760,11340,2,0,0,4,9,2760,0,2470,11340,1978,380000,0,47.4769
4,2.5,1820,7912,2,0,0,3,7,1820,0,1820,8168,1994,329500,0,47.3845
3,2.5,2110,5608,1,0,0,3,8,1340,770,2040,9363,2013,604950,0,47.6743
5,2.5,3040,9570,1,0,2,4,8,1640,1400,2920,8800,1966,795000,2,47.5651
3,2,1840,40438,2,0,0,3,7,1840,0,1380,44049,1994,465000,0,47.4853
4,2.5,2990,10400,2,0,0,3,9,2990,0,2140,17449,2002,673000,0,47.4508
4,2.5,3520,15420,2,0,0,3,10,3520,0,3400,21455,1991,810000,0,47.6375
4,2.75,2440,69415,1,0,0,4,8,1910,530,2770,24361,1989,785000,0,47.5944
4,3,2090,7500,1,0,0,3,7,1370,720,1810,7650,1986,338000,0,47.4888
3,2.25,1430,7222,2,0,0,3,7,1430,0,1430,7220,1993,280000,0,47.5112
4,2.25,2180,10754,1,0,0,5,7,1100,1080,1810,6929,1954,315000,0,47.7711
4,2.25,2180,10754,1,0,0,5,7,1100,1080,1810,6929,1954,530000,0,47.7711
5,3,3450,9914,2,0,0,3,9,3450,0,2860,9721,2004,380000,0,47.2813
3,2.25,1450,7562,2,0,0,3,7,1450,0,1650,7625,1994,297000,0,47.5038
4,2.5,3230,7331,2,0,0,3,10,3230,0,3480,7447,2004,730000,0,47.5823
3,1.75,1640,13500,1,0,0,3,7,1110,530,1770,12600,1940,450000,0,47.7164
3,3,1590,7750,1,0,0,3,7,1060,530,1680,7500,1997,275000,0,47.3624
4,2,2020,2849,2,0,0,3,7,2020,0,1910,3120,1960,595000,0,47.6831
3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1590,2577,2014,435000,0,47.592
2,1.5,1380,209959,1,0,0,1,6,1380,0,3130,19868,1954,270000,0,47.7461
3,3,4040,14338,2,0,0,3,10,3030,1010,3360,14142,1986,950000,0,47.7268
4,2.25,2130,5337,2,0,0,3,7,2130,0,2300,6930,2001,389000,0,47.7237
4,2.25,2550,7800,1,0,0,3,8,1580,970,2420,8050,1968,560000,0,47.6283
5,3.5,4800,14984,2,0,2,3,11,3480,1320,4050,19009,1998,1350000,2,47.5543
4,2.25,2510,11585,2,0,0,4,8,2510,0,2450,9691,1969,799000,0,47.5483
3,2,1410,9600,1,0,0,4,7,1410,0,1410,9600,1983,365500,0,47.7591
3,2,1650,7352,1,0,0,3,7,1160,490,1710,7350,1979,252350,0,47.4612
4,2.5,2120,13780,2,0,0,3,8,2120,0,1880,12000,1993,403950,0,47.4987
4,1.5,2040,10726,1,0,0,3,7,1380,660,1610,10020,1954,385000,0,47.772
4,1,1550,7620,1.5,0,0,3,7,1550,0,1450,7620,1957,345000,0,47.5287
3,2.75,1980,3128,2,0,0,4,9,1980,0,1950,2856,1979,490000,0,47.6109
3,2.5,1600,26977,2,0,0,3,8,1600,0,1790,27743,2005,330000,0,47.7736
4,2.75,3300,12090,2,0,0,3,8,3300,0,3180,12239,1953,927000,0,47.6294
4,2.5,3840,16619,2,0,1,4,10,3840,0,3600,16553,1983,1120000,1,47.5634
2,1,1220,10000,1,0,0,5,7,1220,0,2000,9600,1950,330000,0,47.7405
5,2.25,2720,8800,1,0,0,4,7,1500,1220,2110,8800,1958,530000,0,47.5976
4,2,1940,25600,1,0,0,1,8,1940,0,2000,10071,1962,365000,0,47.5722
3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1060,3500,2011,378750,0,47.5644
4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1390,8750,1968,269900,0,47.4556
3,3.5,1710,2096,2,0,0,3,8,1290,420,1630,1543,2008,557000,0,47.6055
4,1.75,3730,16980,1,0,0,4,7,2150,1580,1880,16963,1974,360000,0,47.1775
2,1,940,5000,1,0,0,4,7,940,0,1560,4500,1937,352000,0,47.6879
3,2.5,1750,22357,2,0,0,3,8,1750,0,2430,22357,1994,437000,0,47.4807
4,2.5,1820,6753,2,0,0,3,7,1820,0,1820,7107,1994,322500,0,47.3845
3,3.25,1510,2000,2,0,0,3,9,1330,180,1510,1352,2001,650000,0,47.5815
3,2,1290,1213,3,0,0,3,8,1290,0,1290,3235,2001,450000,0,47.6609
3,2,1570,5250,1,0,0,3,7,1570,0,1570,5250,1998,278500,0,47.3163
4,2.5,1930,6957,2,0,0,3,8,1930,0,2090,6996,1995,364950,0,47.4309
4,3.5,2840,40139,1,0,4,4,10,2840,0,3180,36852,1986,840000,4,47.401
3,2.5,1550,8134,2,0,0,3,7,1550,0,1550,8134,1991,268000,0,47.404
2,1,833,143947,1,0,0,3,5,833,0,1380,143947,2006,517534,0,47.3889
3,2.5,2990,32239,2,0,0,4,8,2990,0,2990,36497,1978,632925,0,47.7718
3,2.5,2000,7251,2,0,0,3,9,2000,0,2450,8118,1995,577500,0,47.7067
4,1.5,2390,7480,1.5,0,2,3,7,2390,0,2850,6867,1920,339000,2,47.504
3,1.75,2910,37461,1,0,0,4,7,1530,1380,2520,18295,1967,570000,0,47.7015
4,1.75,2085,174240,1,0,0,3,7,1610,475,2690,174240,1964,563500,0,47.5753
4,2.25,2200,9351,1,0,0,5,7,1290,910,1910,8660,1962,423000,0,47.7448
3,2.25,1860,5028,2,0,0,3,8,1860,0,2320,5465,2012,355000,0,47.7318
5,4.25,6070,171626,2,0,0,3,12,6070,0,4680,211267,1999,1550000,0,47.5954
2,1,950,3960,1,0,0,3,7,950,0,1320,4050,1941,482000,0,47.6885
3,1.75,1600,9135,1,0,0,5,7,1600,0,1580,9800,1955,625000,0,47.5724
3,2.5,2250,11632,2,0,0,3,8,2250,0,2360,11632,1988,538000,0,47.5272
3,2.5,2280,10255,2,0,0,4,8,2280,0,2310,10094,1985,380000,0,47.4334
2,1,940,5120,1,0,0,3,7,940,0,1300,5120,1909,375000,0,47.6073
3,2.5,1530,8500,1,0,0,5,7,1030,500,1850,8140,1996,245000,0,47.3592
5,1.75,2190,27260,1,0,0,4,7,2190,0,1620,39480,1974,310000,0,47.4546
3,2,2350,15021,1,0,0,4,8,1770,580,3530,15715,1976,1300000,0,47.6408
4,2,1440,7680,1,0,0,3,7,1200,240,1460,9660,1971,397000,0,47.7245
3,2.5,2200,4052,2,0,0,3,8,2200,0,2310,5082,2005,365000,0,47.4362
4,3,2290,8250,2,0,0,3,9,2290,0,2290,8250,1990,328500,0,47.3739
4,3,4040,19700,2,0,0,3,11,4040,0,3930,21887,1987,988000,0,47.7205
4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1810,3277,1922,1000000,0,47.6636
3,2.5,1490,2138,2,0,0,3,7,1490,0,1490,2094,2005,237000,0,47.4324
4,2.5,2450,5280,2,0,0,3,8,2450,0,2300,4674,2003,525000,0,47.7734
4,2.5,1710,9627,1,0,0,3,9,1440,270,2140,9131,2014,749000,0,47.559
5,2.5,4870,11800,2,0,0,3,10,3470,1400,3180,11398,1983,722500,0,47.633
3,2.5,3130,8750,2,0,0,3,10,3130,0,2860,9003,1991,843000,0,47.6954
2,2,1270,1372,3,0,0,3,8,1270,0,1610,3090,2000,438000,0,47.6776
3,1.75,2120,10875,1,0,2,3,8,1540,580,2460,11760,1977,578000,2,47.504
3,1.5,1670,8230,1,0,0,5,7,1670,0,2077,4910,1954,227950,0,47.2613
3,2.25,2070,11576,2,0,0,3,7,2070,0,1890,7519,1974,196000,0,47.3417
2,1,1420,5332,1,0,0,3,8,1070,350,2400,5406,1953,641000,0,47.6694
3,1.5,1250,219978,1,0,0,4,6,1250,0,1930,210394,1980,350000,0,47.4056
3,1,940,7980,1,0,0,4,7,940,0,1150,8050,1960,205000,0,47.3838
3,1.75,1920,9102,1,0,0,3,7,1920,0,1920,9760,1968,400000,0,47.7487
3,2.5,3545,9816,1,0,0,3,10,2610,935,3630,7704,2005,1030000,0,47.5534
3,2,1260,5460,1,0,0,3,7,1260,0,1510,5460,1972,505000,0,47.7355
5,2.5,2340,7200,1,0,0,3,7,1300,1040,1930,7221,1975,475000,0,47.7206
3,2.25,2590,9263,1,0,0,5,8,1440,1150,2580,9450,1977,520000,0,47.7691
3,4.5,3970,24920,2,0,2,3,10,3260,710,2610,13838,1999,1450000,2,47.7183
3,1.75,1220,9732,1,0,0,3,7,1220,0,1630,10007,1965,333500,0,47.7736
3,1,1400,10403,1,0,0,4,6,1400,0,1230,10209,1976,232000,0,47.362
3,2.75,2360,16117,1,0,0,4,8,1710,650,2120,16117,1983,691100,0,47.5698
3,1.75,1870,9897,1,0,0,4,8,1870,0,1900,10005,1960,811000,0,47.5505
3,2.5,2830,5802,2,0,0,3,9,2830,0,2500,5788,2001,551000,0,47.7605
3,2.5,2260,3640,2,0,0,3,8,2260,0,2350,3710,1994,496500,0,47.7356
3,3,1970,20978,2,1,3,4,9,1770,200,2280,75396,1980,705000,3,47.3844
4,2.5,3140,9225,1,0,2,5,9,1770,1370,2460,9600,1966,578000,2,47.4904
3,1.75,1240,8659,1,0,0,5,7,1240,0,1490,8223,1986,255000,0,47.3663
4,3.5,3450,7832,2,0,0,3,10,3450,0,3220,8567,2007,1050000,0,47.5637
3,2.25,2570,8491,2,0,0,4,8,2570,0,2400,8049,1989,348000,0,47.3759
3,2,1510,3413,2,0,0,3,7,1510,0,1570,3777,1985,230000,0,47.3912
4,2.25,2390,11250,2,0,0,3,9,2390,0,2480,11250,1988,359500,0,47.3305
3,1,980,7000,1,0,0,3,6,980,0,1220,7000,1953,330000,0,47.7617
1,0.75,430,5050,1,0,0,2,4,430,0,1200,7500,1912,80000,0,47.6499
3,1.75,1480,6360,1,0,0,3,7,1480,0,1480,6360,1954,465000,0,47.7311
4,2.5,1850,7324,2,0,0,3,8,1850,0,2100,7329,1997,325000,0,47.3701
3,2,2270,28025,1,0,0,4,7,1920,350,1770,14833,1947,340500,0,47.4857
3,2.5,1810,5192,2,0,0,3,8,1810,0,1810,6200,1993,342500,0,47.3724
2,2,1610,17600,2,0,0,3,6,1610,0,1310,12950,1983,290900,0,47.4855
3,4.25,3840,6161,2,0,0,3,10,3840,0,3230,7709,2000,868700,0,47.6336
4,2.75,4110,8400,2,0,1,3,9,3130,980,2820,8400,2013,1200000,1,47.717
4,3.25,4190,10259,2,0,0,3,11,3150,1040,4300,11919,2000,1150000,0,47.6332
4,2.75,3390,6298,2,0,0,3,9,3390,0,3390,7111,2011,859900,0,47.5906
4,2.25,1890,3006,2,0,0,3,7,1890,0,1580,3000,2003,520000,0,47.5461
3,2.5,1610,2527,2,0,2,3,9,1080,530,1610,4173,2005,460000,2,47.5674
3,1.5,1050,4590,1,0,0,3,7,850,200,1770,5400,1949,438924,0,47.6943
2,1,630,6550,1,0,0,3,5,630,0,1420,6550,1918,315000,0,47.5486
4,2.75,2910,10650,1,0,2,3,8,1780,1130,2920,10988,1975,590000,2,47.6658
4,1.75,1700,8640,1,0,0,3,7,850,850,1620,9000,1955,378500,0,47.5772
3,2.5,1950,8130,2,0,0,4,9,1950,0,2350,7691,1990,328500,0,47.3875
3,3,2990,9773,2,0,0,4,8,2990,0,2230,11553,1973,849950,0,47.6344
3,1.5,1350,6000,1,0,2,3,7,900,450,1730,6012,1950,525000,2,47.5275
4,3.25,4860,181319,2.5,0,0,3,9,4860,0,3850,181319,1993,1390000,0,47.6179
4,2.5,2160,7725,1,0,0,4,8,1460,700,2060,8250,1978,295000,0,47.3078
6,3.5,4860,11793,2,0,0,3,11,3860,1000,3600,11793,1998,1070000,0,47.5521
2,2,890,5000,1,0,0,3,6,890,0,1860,5000,1917,207950,0,47.5158
4,2.75,2810,7302,2,0,0,3,9,2810,0,2820,7302,2002,699900,0,47.5985
5,2.5,3400,9500,2,0,1,4,8,3400,0,3080,11081,1977,1280000,1,47.5645
4,1.5,1580,7350,1,0,0,4,7,960,620,1560,7350,1963,452000,0,47.6734
3,2,1680,5036,1,0,1,4,7,1680,0,1680,4921,1987,370000,1,47.4734
3,1.75,1300,11230,1,0,0,5,7,1300,0,1300,10794,1968,232000,0,47.3811
5,2.5,2820,14062,2,0,0,4,7,2380,440,1910,10392,1960,669950,0,47.7081
3,2,1510,6710,1,0,0,3,7,1070,440,1660,6600,1972,397500,0,47.7193
2,2.5,1230,1391,2,0,0,3,8,870,360,1240,1350,2004,490000,0,47.6192
4,2,2110,4140,2,0,0,3,9,1710,400,1440,4420,2003,725000,0,47.5836
3,2.75,3080,19635,1,0,2,4,7,1610,1470,2424,12410,1958,299000,2,47.3841
2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1590,4025,1900,625000,0,47.5872
3,2.5,2120,4500,2,0,0,3,7,2120,0,2530,4816,2000,437500,0,47.5322
4,2.5,3180,5438,2,0,0,3,9,3180,0,3030,5335,2003,650000,0,47.5416
2,1,1490,3825,1,0,0,3,7,860,630,1460,3825,1929,475000,0,47.6799
3,2,1930,11947,1,0,0,4,8,1930,0,2200,12825,1966,342000,0,47.3672
4,2.5,2770,7800,2,0,0,3,10,2770,0,2720,10000,1999,1200000,0,47.684
3,1.5,1670,11610,1,0,0,4,7,1670,0,1930,10200,1963,280000,0,47.4404
2,1.75,1330,7200,1,0,0,3,7,1330,0,1450,11682,1993,240000,0,47.4467
3,1,1210,3328,1.5,0,0,4,7,1210,0,1640,3333,1924,529000,0,47.6729
3,1,1190,5100,1,0,0,4,7,1030,160,1690,5100,1941,442000,0,47.5346
2,1,1540,6872,1,0,0,4,7,820,720,1420,5538,1946,615000,0,47.6454
4,3.75,4030,10800,2,0,0,3,10,4030,0,2160,7200,2006,1490000,0,47.6821
4,1.75,2430,7559,1,0,0,4,8,1580,850,1980,8750,1981,585000,0,47.7206
4,2.5,2600,7787,2,0,0,3,8,2600,0,2830,7787,2005,480000,0,47.4877
5,3.5,4410,57063,2,0,0,4,9,4410,0,2900,50529,1990,1100000,0,47.6554
4,1,1330,8184,1.5,0,0,3,7,1330,0,1220,660,1949,290000,0,47.7343
3,1.75,1900,5000,1,0,0,5,7,950,950,1770,5000,1951,615000,0,47.5789
2,1,1100,7680,1,0,0,4,7,1100,0,1460,7680,1950,300000,0,47.7439
3,1,1980,39150,1.5,0,0,3,6,1580,400,1860,11811,1932,308000,0,47.3818
3,2.5,2400,7745,2,0,0,3,9,2400,0,2080,8615,2001,750000,0,47.6734
4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,2950,9323,1916,2250000,0,47.6415
4,3.25,3180,194278,2,0,0,3,10,3180,0,2200,178160,2005,890000,0,47.4711
3,1,1190,7560,1,0,0,5,6,1190,0,1190,7560,1958,288000,0,47.452
2,1,630,6000,1,0,0,3,6,630,0,1470,6840,2005,190000,0,47.4973
5,3,2530,5105,1,0,0,3,8,1520,1010,2290,4011,2005,515000,0,47.7546
4,1.5,1690,11054,1,0,0,4,5,1690,0,1690,9040,1930,235000,0,47.4667
2,1,940,5000,1,0,0,3,6,940,0,940,5000,1951,275000,0,47.5186
2,2,1240,9119,1,0,0,4,7,1240,0,1380,9121,1952,727500,0,47.6221
4,2.5,3040,6587,2,0,0,3,7,3040,0,2740,6587,2003,650000,0,47.683
6,5,6050,230652,2,0,3,3,11,6050,0,4210,233971,2001,1600000,3,47.6033
4,1,1590,7085,1.5,0,0,3,6,1590,0,1320,7085,1944,365000,0,47.7315
3,1.75,2500,36947,1,0,0,3,9,2500,0,2590,28837,1984,662000,0,47.6917
3,2.5,1780,7848,1,0,0,3,7,1320,460,1680,7848,1978,270500,0,47.3608
2,1.5,1360,1898,2,0,0,3,7,1360,0,1360,1898,1978,200000,0,47.2852
4,3.25,4740,76230,2,0,0,3,10,4740,0,3340,49206,1987,970000,0,47.5931
3,1.5,1010,9600,1,0,0,4,7,1010,0,1400,9660,1962,160000,0,47.4097
3,1,1040,7405,1,0,0,4,6,1040,0,1580,7405,1971,204000,0,47.3105
3,2.25,1610,6655,2,0,0,4,7,1610,0,1780,7529,1985,358000,0,47.4296
4,1.75,1570,8268,1,0,0,3,7,1570,0,1870,8190,1979,452000,0,47.7373
2,2,1510,4000,1,0,0,4,7,1010,500,1920,4000,1900,595000,0,47.6582
3,2,1360,6082,1,0,0,3,7,1360,0,1360,6987,1994,249000,0,47.3577
4,2.5,1970,5106,2,0,0,3,8,1970,0,2230,5109,1999,346900,0,47.449
3,2.5,5403,24069,2,1,4,4,12,5403,0,3980,104374,1976,2130000,4,47.4169
4,2.5,1560,4350,2,0,0,3,7,1560,0,1560,4350,2003,280000,0,47.5025
4,1.75,2320,12000,1,0,0,4,8,2270,50,2120,9880,1973,318888,0,47.3644
3,2.25,2120,40518,1,0,0,3,8,2120,0,2480,13492,1967,530000,0,47.5896
3,2.25,2120,18500,2,0,0,4,8,2120,0,2120,14479,1983,375000,0,47.3914
4,2.5,3350,29242,2,0,0,3,11,3350,0,3920,24728,1988,910000,0,47.7197
4,2.5,2380,9614,2,0,0,4,10,2380,0,2560,9770,1991,782000,0,47.5623
2,2,1070,649,2,0,0,3,9,720,350,1070,928,2008,259950,0,47.5213
4,2.75,2300,18360,1,0,0,4,7,1560,740,1870,9588,1979,315000,0,47.4518
2,1,1320,8865,1,0,0,4,6,1320,0,1190,6490,1943,215000,0,47.4949
3,1.75,2180,10221,1,0,2,4,7,1140,1040,2180,8535,1946,705000,2,47.5885
3,3,4380,6320,2,0,3,5,10,3580,800,3080,7680,1952,1450000,3,47.6452
3,1.75,1790,9813,2,0,0,3,7,1790,0,1520,10125,1949,451000,0,47.749
2,1,750,8125,1,0,0,4,6,750,0,1340,8750,1943,261000,0,47.4727
3,1.5,1300,8280,1,0,0,5,7,1300,0,1570,8692,1956,396000,0,47.7403
4,2.5,2990,29170,2,0,3,3,9,2990,0,3715,29170,1999,725000,3,47.5146
7,3.5,4640,15235,2,0,1,3,11,2860,1780,3230,20697,2003,1950000,1,47.5666
4,1,1400,7242,1.5,0,0,3,7,1400,0,1310,7314,1959,238000,0,47.4339
6,1.75,2750,9563,2,0,0,4,8,2750,0,2040,9563,1973,750000,0,47.6368
4,2.5,2050,10271,2,0,0,3,7,2050,0,2050,8103,1998,331500,0,47.3628
4,3,2230,108900,1,0,0,3,7,1410,820,1960,65340,1978,460000,0,47.52
4,2.25,2340,217014,1,0,0,4,8,2340,0,2340,107898,1982,404950,0,47.2953
3,2.5,2870,5163,2,0,0,3,9,2870,0,1630,7995,2014,880000,0,47.6935
4,2.5,4120,22370,2,0,0,3,10,4120,0,3180,7257,1997,863000,0,47.6239
3,1.75,2080,9162,1,0,0,3,7,1370,710,1870,8944,1960,638700,0,47.5846
3,2.5,1840,5680,2,0,0,3,7,1840,0,1600,4697,2008,435000,0,47.6969
3,1,1180,5350,1.5,0,0,4,6,1180,0,1490,5350,1959,260000,0,47.505
5,2.75,2160,4000,1.5,0,0,5,7,1530,630,2040,4000,1927,671500,0,47.667
3,1,1180,3400,1.5,0,0,3,8,1180,0,1440,3400,1907,610000,0,47.6376
2,0.75,1160,15029,1,0,0,4,6,870,290,1870,25346,1937,405000,0,47.6929
4,2.5,1830,5612,2,0,0,3,7,1830,0,1830,5998,2003,338900,0,47.3572
4,4,3200,7708,2,0,0,3,10,3200,0,3480,7944,2004,720000,0,47.5816
5,3,2560,5445,1.5,0,0,4,7,1760,800,1080,5445,1927,442000,0,47.5502
5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1590,3840,1902,650000,0,47.6136
3,1.75,1330,9917,1,0,0,3,7,1040,290,1330,9081,1981,263500,0,47.4478
2,1,1220,75794,1,0,0,4,7,1220,0,2010,98010,1963,300000,0,47.4219
3,2.5,1805,3402,2,0,0,3,7,1805,0,2095,3402,2009,266000,0,47.3521
4,4,6050,84942,2.5,0,2,3,9,4150,1900,2700,199504,2009,930000,2,47.7466
4,2.5,2320,5493,2,0,0,3,8,2320,0,2450,5471,2004,530000,0,47.7727
3,1,1384,8960,1,0,0,4,6,1384,0,1000,8470,1965,180000,0,47.3062
3,2.5,2720,6439,2,0,0,3,9,2720,0,3180,7320,2005,619000,0,47.5422
3,1.5,1820,10608,1,0,0,4,7,1820,0,1380,8976,1962,264000,0,47.3366
2,2.25,2130,4920,1.5,0,4,4,7,1530,600,2130,4920,1941,730000,4,47.573
4,2.25,2060,10070,2,0,0,3,7,2060,0,2060,8155,1975,439000,0,47.7258
4,1.75,1420,7500,1,0,0,4,7,1080,340,1500,7260,1981,268500,0,47.4025
3,1.75,1510,15744,1,0,0,3,7,1510,0,1470,15744,1985,330000,0,47.476
3,2.5,2160,4000,1.5,0,0,3,8,1960,200,2160,5120,2013,640000,0,47.6045
3,2.5,3180,12600,2,0,0,4,11,3180,0,3030,12835,1978,900000,0,47.6366
3,2.25,2110,13300,2,0,0,4,8,2110,0,2470,14000,1985,370000,0,47.3725
3,2,2060,2900,1.5,0,0,5,8,1330,730,1910,3900,1931,685000,0,47.5897
3,1.5,1830,217800,1,0,0,3,7,1010,820,2450,165963,1981,505000,0,47.6277
3,1.75,1820,32666,1,0,0,4,7,1820,0,2050,43560,1966,265000,0,47.1803
3,2.5,1610,2937,2,0,0,3,8,1610,0,1610,3049,2006,290000,0,47.4489
4,2.5,1780,3600,2,0,0,3,7,1780,0,2020,3802,2006,296000,0,47.3665
4,2.5,1840,9611,2,0,0,3,7,1840,0,1830,8505,1996,360000,0,47.4964
3,1.75,1460,10584,1,0,0,3,7,990,470,1220,12012,1997,240500,0,47.492
2,2.5,1400,2958,2,0,0,3,8,1400,0,1540,2385,2007,372500,0,47.5496
3,2.5,3370,14402,2,0,2,3,9,3370,0,3330,9691,2004,595000,2,47.5008
4,3,3590,8249,2,0,0,3,9,3590,0,2860,7995,1997,515000,0,47.2846
4,2.25,3200,15367,2,0,0,4,9,3200,0,3070,15263,1962,1220000,0,47.5494
2,1.75,1670,6460,1,0,0,3,8,1670,0,2170,6254,2004,507000,0,47.7123
4,2,2420,31465,1,0,0,3,9,2420,0,2560,32186,1984,399950,0,47.3131
3,1.75,1430,10816,2,0,0,3,7,1430,0,1560,10816,1994,185000,0,47.3122
3,1.75,1440,7070,1,0,0,3,7,1440,0,1440,7210,1980,460000,0,47.6947
3,2.25,1450,4789,2,0,0,3,7,1450,0,1560,4490,1985,435500,0,47.5665
4,2.75,3550,13938,1,0,0,5,8,2100,1450,2050,9000,1966,469000,0,47.425
2,3,1270,1175,2,0,0,3,8,1110,160,1290,1800,2000,531000,0,47.6634
2,1,940,6804,1,0,0,3,7,940,0,1150,6930,1949,443500,0,47.7047
3,2,1670,6824,1,0,0,3,7,1300,370,1660,7586,1990,223000,0,47.3666
4,3.5,3100,15842,2,0,0,3,8,2400,700,2200,19400,1996,590000,0,47.7466
